cust_id,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,_corrupt_record,city,cust_age,cust_id,date_created,date_updated,email,first_name,gender,income,last_name,phone_number,postal,state
cust_85,794543958,Existing Customer,53,M,1,Graduate,Divorced,$80K - $120K,Blue,35,5,4,2,34516.0,1219,33297.0,1.129,1590,27,2.0,0.035,,Dallas,46.0,cust_85,8/19/2021,8/19/2021,ebucktharp2c@mac.com,Elfrieda,Female,24458.0,Bucktharp,+1 469 268 2266,75231,Texas
cust_86,716396358,Existing Customer,52,M,2,Graduate,Married,$60K - $80K,Blue,47,5,3,0,3085.0,1910,1175.0,0.921,1531,35,0.667,0.619,,Salt Lake City,20.0,cust_86,2/2/2020,2/2/2020,jgladbeck2d@mlb.com,Johnathan,Male,55155.0,Gladbeck,+1 801 495 4801,84105,Utah
cust_87,715398033,Existing Customer,53,M,2,High School,Single,$120K +,Blue,35,4,2,1,19040.0,2056,16984.0,0.607,1212,31,0.722,0.108,,Syracuse,47.0,cust_87,4/25/2020,4/25/2020,askurray2e@wikimedia.org,Alisun,Male,35559.0,Skurray,+1 315 836 2658,13217,New York
cust_88,711743883,Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,35,5,2,3,4026.0,0,4026.0,0.483,1237,32,0.6,0.0,,Los Angeles,21.0,cust_88,7/8/2020,7/8/2020,asindall2f@walmart.com,Angelita,Female,37168.0,Sindall,+1 323 229 1993,90076,California
cust_89,719720058,Existing Customer,44,M,3,High School,Single,$60K - $80K,Blue,31,4,3,1,12756.0,837,11919.0,1.932,1413,14,1.8,0.066,,Philadelphia,29.0,cust_89,5/21/2021,5/21/2021,kmarshal2g@unesco.org,Karry,Female,55401.0,Marshal,+1 215 450 3169,19184,Pennsylvania
cust_90,778992108,Existing Customer,57,M,2,Unknown,Married,$120K +,Blue,45,5,3,3,5266.0,0,5266.0,1.702,1516,29,1.636,0.0,,Birmingham,27.0,cust_90,5/25/2021,5/25/2021,rgossan2h@bloglovin.com,Rudolfo,Male,52817.0,Gossan,+1 205 982 9601,35215,Alabama
cust_91,717539808,Existing Customer,51,F,2,High School,Single,Less than $40K,Blue,36,3,2,2,9930.0,0,9930.0,0.731,1276,21,1.333,0.0,,Pompano Beach,31.0,cust_91,4/25/2020,4/25/2020,khales2i@umich.edu,Kristoforo,Male,44216.0,Hales,+1 754 582 3299,33075,Florida
cust_92,714070758,Existing Customer,49,M,4,High School,Single,$80K - $120K,Blue,38,4,3,0,31302.0,1953,29349.0,0.875,1564,35,2.182,0.062,,San Diego,39.0,cust_92,11/6/2021,11/6/2021,gkruschov2j@ezinearticles.com,Georgianna,Male,30056.0,Kruschov,+1 619 292 7320,92196,California
cust_93,714107958,Existing Customer,45,M,1,Graduate,Single,$40K - $60K,Blue,36,4,4,3,6576.0,0,6576.0,0.579,1465,34,0.619,0.0,,El Paso,20.0,cust_93,10/29/2020,10/29/2020,cblannin2k@google.de,Cullan,Male,28804.0,Blannin,+1 915 591 3915,79984,Texas
cust_94,789140283,Existing Customer,53,M,0,Graduate,Single,$80K - $120K,Blue,42,5,4,1,2664.0,2037,627.0,0.85,1286,29,0.933,0.765,,Washington,34.0,cust_94,3/28/2021,3/28/2021,hanstie2l@nature.com,Heindrick,Female,37241.0,Anstie,+1 202 959 9736,20409,District of Columbia
cust_95,715550508,Existing Customer,45,F,3,Unknown,Married,Unknown,Blue,28,5,1,2,2535.0,2440,95.0,1.705,1312,20,1.222,0.963,,Chicago,45.0,cust_95,11/10/2020,11/10/2020,rsiemianowicz2m@networksolutions.com,Rafi,Male,48827.0,Siemianowicz,+1 708 342 2522,60604,Illinois
cust_96,719712633,Existing Customer,64,M,1,Graduate,Married,Less than $40K,Blue,52,6,4,3,1709.0,895,814.0,1.656,1673,32,0.882,0.524,,Washington,30.0,cust_96,4/13/2020,4/13/2020,jinsko2n@4shared.com,Jacqueline,Female,27823.0,Insko,+1 202 468 9971,20520,District of Columbia
cust_97,772629333,Existing Customer,45,M,3,Graduate,Married,$40K - $60K,Blue,35,5,4,2,3454.0,1200,2254.0,0.597,1313,30,0.304,0.347,,Joliet,36.0,cust_97,1/30/2020,1/30/2020,emedina2o@dropbox.com,Eleni,Female,44637.0,Medina,+1 815 767 8628,60435,Illinois
cust_98,720336708,Existing Customer,53,M,3,Doctorate,Married,$40K - $60K,Blue,35,5,3,2,3789.0,1706,2083.0,1.047,1609,42,0.68,0.45,,Des Moines,39.0,cust_98,1/20/2021,1/20/2021,mrowden2p@theatlantic.com,Morlee,Female,17033.0,Rowden,+1 515 899 5212,50347,Iowa
cust_99,802013583,Existing Customer,56,M,3,College,Married,$120K +,Blue,50,3,2,0,9689.0,2250,7439.0,0.576,1158,19,0.727,0.232,,Dallas,21.0,cust_99,3/1/2022,3/1/2022,trutter2q@nydailynews.com,Timoteo,Female,36184.0,Rutter,+1 214 525 1797,75205,Texas
cust_100,711887583,Attrited Customer,47,M,2,Unknown,Married,$80K - $120K,Blue,37,2,3,3,5449.0,1628,3821.0,0.696,836,18,0.385,0.299,,New York City,30.0,cust_100,1/9/2022,1/9/2022,kmayward2r@mozilla.org,Kessiah,Female,25485.0,Mayward,+1 718 680 0915,10024,New York
cust_101,714778833,Existing Customer,49,F,3,College,Single,Unknown,Blue,43,4,4,0,23032.0,1960,21072.0,0.619,1289,22,1.0,0.085,,Fresno,43.0,cust_101,12/14/2021,12/14/2021,slakey2s@google.es,Sly,Male,49495.0,Lakey,+1 559 805 6458,93778,California
cust_102,713843283,Existing Customer,41,F,3,Unknown,Married,Unknown,Silver,34,5,3,3,34516.0,2053,32463.0,1.034,1487,26,0.733,0.059,,Des Moines,31.0,cust_102,4/30/2021,4/30/2021,jcalbreath2t@independent.co.uk,Josey,Male,43765.0,Calbreath,+1 515 578 0399,50320,Iowa
cust_103,779155158,Existing Customer,53,M,3,Graduate,Married,$120K +,Blue,34,6,2,2,2940.0,1264,1676.0,0.562,1259,33,0.5,0.43,,Sioux City,19.0,cust_103,1/9/2021,1/9/2021,rvallantine2u@google.fr,Rhoda,Male,45291.0,Vallantine,+1 712 162 4790,51110,Iowa
cust_104,721091583,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,32,3,3,3,3031.0,1879,1152.0,0.788,1298,15,1.5,0.62,,Amarillo,33.0,cust_104,10/7/2020,10/7/2020,dducker2v@omniture.com,Daisy,Female,39518.0,Ducker,+1 806 105 8350,79105,Texas
cust_105,713572683,Existing Customer,44,M,3,High School,Unknown,$60K - $80K,Blue,25,3,3,0,1862.0,0,1862.0,0.883,1226,34,0.789,0.0,,Appleton,18.0,cust_105,9/26/2020,9/26/2020,mbracknall2w@hostgator.com,Mariska,Female,30802.0,Bracknall,+1 920 913 3628,54915,Wisconsin
cust_106,716657058,Existing Customer,43,F,4,Post-Graduate,Married,Less than $40K,Blue,33,2,3,3,8358.0,926,7432.0,0.762,1566,37,0.542,0.111,,Saint Paul,17.0,cust_106,5/10/2021,5/10/2021,hkellart2x@senate.gov,Hermie,Male,26177.0,Kellart,+1 651 690 8547,55103,Minnesota
cust_107,779509983,Existing Customer,53,M,2,Post-Graduate,Single,$120K +,Blue,36,6,1,2,34516.0,931,33585.0,0.828,1022,21,1.1,0.027,,Cleveland,39.0,cust_107,10/10/2020,10/10/2020,tmacauley2y@yahoo.co.jp,Tades,Male,43002.0,Macauley,+1 440 245 6951,44177,Ohio
cust_108,717929133,Existing Customer,44,M,1,Uneducated,Married,$60K - $80K,Blue,36,5,2,3,14450.0,2440,12010.0,1.283,1235,30,0.667,0.169,,Philadelphia,34.0,cust_108,1/10/2022,1/10/2022,blittlejohn2z@unesco.org,Bernita,Male,45065.0,Littlejohn,+1 215 242 8779,19184,Pennsylvania
cust_109,808284783,Existing Customer,62,F,1,Unknown,Married,Less than $40K,Blue,56,6,0,0,1438.3,0,1438.3,0.813,1951,44,1.095,0.0,,Brooklyn,38.0,cust_109,3/19/2021,3/19/2021,wredsall30@discuz.net,Weylin,Male,37141.0,Redsall,+1 917 216 2441,11231,New York
cust_110,708476808,Existing Customer,54,M,4,Unknown,Divorced,$120K +,Blue,36,6,3,2,33791.0,1960,31831.0,0.618,1047,31,0.824,0.058,,Macon,43.0,cust_110,11/21/2020,11/21/2020,tsurplice31@edublogs.org,Tammy,Male,33257.0,Surplice,+1 478 999 6148,31210,Georgia
cust_111,710916408,Existing Customer,57,M,4,Graduate,Married,$60K - $80K,Blue,39,4,3,0,8466.0,1886,6580.0,0.56,1342,32,0.391,0.223,,Huntsville,31.0,cust_111,3/23/2021,3/23/2021,gesland32@psu.edu,Gisela,Female,40330.0,Esland,+1 256 516 5821,35810,Alabama
cust_112,708492558,Existing Customer,42,M,3,Unknown,Married,$60K - $80K,Blue,36,5,3,3,15088.0,865,14223.0,0.939,1107,21,1.625,0.057,,Oakland,34.0,cust_112,4/17/2020,4/17/2020,hzamboniari33@amazonaws.com,Helaina,Female,40030.0,Zamboniari,+1 510 609 1383,94616,California
cust_113,799825758,Existing Customer,42,M,4,High School,Divorced,$60K - $80K,Blue,36,5,1,2,3263.0,1674,1589.0,0.588,1251,35,0.346,0.513,,Dallas,39.0,cust_113,2/9/2021,2/9/2021,tegginton34@nasa.gov,Torin,Male,42833.0,Egginton,+1 214 832 4996,75246,Texas
cust_114,718619883,Existing Customer,54,F,0,Uneducated,Married,Less than $40K,Blue,36,2,2,2,1494.0,706,788.0,1.674,1305,24,3.0,0.473,,Shreveport,42.0,cust_114,3/15/2022,3/15/2022,cstansbury35@yellowbook.com,Corny,Female,49077.0,Stansbury,+1 318 124 1511,71151,Louisiana
cust_115,711844758,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Blue,35,6,1,0,13551.0,1294,12257.0,0.791,1388,37,1.056,0.095,,Toledo,24.0,cust_115,2/11/2020,2/11/2020,rbrellin36@quantcast.com,Raymond,Female,47584.0,Brellin,+1 419 849 6189,43635,Ohio
cust_116,714798783,Existing Customer,49,M,1,Graduate,Single,$80K - $120K,Blue,36,6,2,2,18886.0,895,17991.0,1.826,1235,18,1.571,0.047,,Oklahoma City,35.0,cust_116,8/1/2020,8/1/2020,cargue37@altervista.org,Carin,Male,38573.0,Argue,+1 405 346 8393,73114,Oklahoma
cust_117,826762908,Existing Customer,52,M,3,High School,Unknown,$80K - $120K,Blue,48,3,2,0,11976.0,1273,10703.0,1.024,2089,36,1.118,0.106,,Fort Lauderdale,35.0,cust_117,10/19/2020,10/19/2020,cnapoleone38@miibeian.gov.cn,Cami,Female,42526.0,Napoleone,+1 754 217 2197,33320,Florida
cust_118,771894558,Existing Customer,50,M,3,High School,Single,$80K - $120K,Blue,39,4,1,4,9964.0,1559,8405.0,1.873,1626,25,0.786,0.156,,Reno,23.0,cust_118,9/11/2020,9/11/2020,sbynold39@state.gov,Sophey,Female,47019.0,Bynold,+1 775 631 3720,89519,Nevada
cust_119,721074183,Existing Customer,49,M,1,Doctorate,Married,$60K - $80K,Blue,36,4,6,3,24159.0,1196,22963.0,0.712,1111,24,1.0,0.05,,San Antonio,26.0,cust_119,3/15/2022,3/15/2022,aritmeyer3a@squidoo.com,Anton,Male,47233.0,Ritmeyer,+1 210 662 7594,78265,Texas
cust_120,715259583,Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,44,3,2,3,5362.0,1901,3461.0,0.816,1553,38,1.0,0.355,,Hollywood,28.0,cust_120,5/10/2021,5/10/2021,vkosel3b@mayoclinic.com,Vitoria,Male,20928.0,Kosel,+1 954 341 3252,33023,Florida
cust_121,718414008,Existing Customer,50,M,2,Graduate,Single,$120K +,Blue,36,3,2,2,34516.0,1023,33493.0,1.004,1064,13,0.625,0.03,,Syracuse,33.0,cust_121,7/24/2020,7/24/2020,msnailham3c@ustream.tv,Maryann,Female,54281.0,Snailham,+1 315 692 5276,13205,New York
cust_122,719666283,Existing Customer,55,F,1,Doctorate,Married,Less than $40K,Blue,36,4,1,0,3174.0,1951,1223.0,0.766,1243,29,0.611,0.615,,Youngstown,38.0,cust_122,8/9/2021,8/9/2021,lverny3d@hostgator.com,Lester,Male,50134.0,Verny,+1 330 849 7059,44555,Ohio
cust_123,714877233,Existing Customer,53,M,1,High School,Married,$80K - $120K,Blue,47,3,2,2,12262.0,1836,10426.0,1.584,1659,38,1.533,0.15,,Charleston,29.0,cust_123,7/13/2020,7/13/2020,bpownall3e@soundcloud.com,Bord,Male,51100.0,Pownall,+1 843 520 7077,29411,South Carolina
cust_124,785387883,Existing Customer,47,F,3,High School,Single,$40K - $60K,Blue,41,4,3,3,3788.0,1540,2248.0,0.566,1594,47,0.382,0.407,,Silver Spring,28.0,cust_124,8/26/2021,8/26/2021,jmendes3f@dot.gov,Julio,Female,45837.0,Mendes,+1 410 536 1258,20904,Maryland
cust_125,771075258,Existing Customer,55,M,2,College,Single,$120K +,Silver,42,2,3,2,34516.0,1527,32989.0,0.526,1268,42,0.355,0.044,,Mesa,46.0,cust_125,7/7/2020,7/7/2020,jantognazzi3g@arizona.edu,Josy,Female,31879.0,Antognazzi,+1 602 548 4839,85215,Arizona
cust_126,711318033,Existing Customer,47,M,3,Graduate,Single,$60K - $80K,Blue,36,4,2,2,2926.0,0,2926.0,0.676,1304,24,0.846,0.0,,Staten Island,42.0,cust_126,5/20/2021,5/20/2021,kstandbrook3h@over-blog.com,Kamila,Female,27818.0,Standbrook,+1 914 232 2677,10310,New York
cust_127,783554958,Existing Customer,58,M,4,Graduate,Single,$120K +,Blue,52,6,1,0,32090.0,0,32090.0,0.567,1368,30,0.364,0.0,,Nashville,42.0,cust_127,9/16/2021,9/16/2021,gkeefe3i@sphinn.com,Gunter,Female,57459.0,Keefe,+1 615 357 2546,37228,Tennessee
cust_128,720201033,Attrited Customer,53,M,2,Graduate,Married,$80K - $120K,Blue,41,3,3,2,11669.0,2227,9442.0,0.622,720,23,0.353,0.191,,Elizabeth,50.0,cust_128,1/10/2020,1/10/2020,swadman3j@bravesites.com,Sebastien,Female,40292.0,Wadman,+1 908 624 2096,07208,New Jersey
cust_129,718039683,Existing Customer,52,M,2,High School,Single,$40K - $60K,Blue,45,3,1,2,13532.0,1300,12232.0,0.846,1521,29,1.417,0.096,,San Antonio,17.0,cust_129,7/18/2020,7/18/2020,pmimmack3k@rediff.com,Phyllida,Male,16494.0,Mimmack,+1 210 782 9627,78265,Texas
cust_130,710806083,Existing Customer,50,F,1,Uneducated,Unknown,Less than $40K,Silver,36,4,2,2,11888.0,2090,9798.0,0.7,1137,30,0.765,0.176,,Boston,38.0,cust_130,11/5/2021,11/5/2021,ksambedge3l@discovery.com,Kary,Male,39246.0,Sambedge,+1 617 879 1419,02208,Massachusetts
cust_131,714752208,Existing Customer,42,F,1,Graduate,Married,Less than $40K,Blue,36,5,1,2,2393.0,1985,408.0,0.788,978,16,0.778,0.83,,San Francisco,39.0,cust_131,6/28/2020,6/28/2020,aburnsides3m@cdc.gov,Allis,Male,35875.0,Burnsides,+1 415 662 5733,94154,California
cust_132,822063408,Existing Customer,43,M,4,Unknown,Married,$40K - $60K,Blue,39,5,1,2,6111.0,2517,3594.0,0.632,1221,16,2.2,0.412,,Phoenix,38.0,cust_132,1/17/2021,1/17/2021,rgrindrod3n@cisco.com,Rainer,Female,35963.0,Grindrod,+1 602 984 3802,85053,Arizona
cust_133,714490308,Existing Customer,57,M,4,Graduate,Married,$80K - $120K,Blue,46,3,2,3,19270.0,1662,17608.0,1.186,1565,28,1.545,0.086,,Las Vegas,46.0,cust_133,3/23/2020,3/23/2020,lbenedicte3o@blogtalkradio.com,Lilian,Female,36766.0,Benedicte,+1 702 937 5467,89120,Nevada
cust_134,713356833,Existing Customer,52,M,1,Graduate,Married,$80K - $120K,Blue,43,3,1,4,3710.0,2517,1193.0,1.541,1578,34,0.7,0.678,,New York City,35.0,cust_134,5/6/2021,5/6/2021,jhusthwaite3p@purevolume.com,Joane,Female,41717.0,Husthwaite,+1 917 887 9442,10110,New York
cust_135,711402333,Existing Customer,47,M,2,Doctorate,Single,Less than $40K,Blue,37,2,1,3,3235.0,797,2438.0,0.541,1493,32,1.0,0.246,,Wichita,36.0,cust_135,7/8/2021,7/8/2021,dyarker3q@diigo.com,Dennison,Female,32247.0,Yarker,+1 316 905 4724,67205,Kansas
cust_136,708296883,Existing Customer,44,F,3,Graduate,Single,$40K - $60K,Blue,38,3,1,0,11749.0,788,10961.0,0.688,1178,27,0.929,0.067,,Houston,33.0,cust_136,5/17/2021,5/17/2021,lwakefield3r@umn.edu,Layney,Female,41077.0,Wakefield,+1 713 104 8202,77223,Texas
cust_137,719154483,Existing Customer,53,M,2,High School,Divorced,$60K - $80K,Blue,36,5,3,2,7753.0,2100,5653.0,0.839,991,26,0.733,0.271,,Trenton,52.0,cust_137,12/5/2021,12/5/2021,mfitzhenry3s@mtv.com,Melisse,Female,42536.0,Fitzhenry,+1 609 107 3919,08650,New Jersey
cust_138,717721458,Existing Customer,45,M,4,College,Divorced,$60K - $80K,Blue,40,5,1,0,10408.0,1186,9222.0,1.689,2560,42,1.211,0.114,,Phoenix,26.0,cust_138,2/3/2020,2/3/2020,enewstead3t@liveinternet.ru,Eliza,Male,42022.0,Newstead,+1 480 519 6630,85015,Arizona
cust_139,711112683,Existing Customer,63,F,1,College,Married,Unknown,Blue,36,6,2,3,3967.0,1568,2399.0,1.236,1657,29,1.231,0.395,,Raleigh,53.0,cust_139,6/23/2021,6/23/2021,ablincowe3u@jugem.jp,Athene,Female,42127.0,Blincowe,+1 919 393 8346,27690,North Carolina
cust_140,715674483,Existing Customer,39,F,2,Post-Graduate,Single,Less than $40K,Blue,27,4,2,2,6205.0,2517,3688.0,0.939,1204,19,0.727,0.406,,Atlanta,27.0,cust_140,10/12/2020,10/12/2020,dcuthbertson3v@delicious.com,Denise,Male,41349.0,Cuthbertson,+1 404 617 2160,30386,Georgia
cust_141,789322833,Attrited Customer,48,F,5,High School,Married,Less than $40K,Blue,38,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,,Madison,33.0,cust_141,11/24/2020,11/24/2020,ggraysmark3w@hugedomains.com,Ginger,Male,44427.0,Graysmark,+1 608 669 8183,53710,Wisconsin
cust_142,789968058,Existing Customer,51,M,1,Unknown,Single,$120K +,Blue,42,6,2,3,9036.0,2327,6709.0,0.649,1131,18,0.636,0.258,,Tulsa,45.0,cust_142,6/7/2020,6/7/2020,jdinse3x@kickstarter.com,June,Male,30434.0,Dinse,+1 918 406 2474,74193,Oklahoma
cust_143,709919283,Existing Customer,54,M,4,Graduate,Married,$80K - $120K,Blue,34,2,3,2,14926.0,2517,12409.0,1.996,1576,25,1.5,0.169,,Washington,39.0,cust_143,4/8/2021,4/8/2021,idelahaye3y@economist.com,Ilario,Male,47577.0,De La Haye,+1 202 359 8002,20010,District of Columbia
cust_144,718744008,Existing Customer,59,F,1,Graduate,Single,Less than $40K,Blue,36,3,2,3,6335.0,1128,5207.0,0.397,1217,20,0.667,0.178,,Portland,27.0,cust_144,12/31/2020,12/31/2020,ctackle3z@sfgate.com,Constanta,Male,26464.0,Tackle,+1 971 764 3257,97271,Oregon
cust_145,767712558,Attrited Customer,59,M,1,College,Single,$60K - $80K,Blue,53,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,,El Paso,21.0,cust_145,8/16/2020,8/16/2020,dshottin40@issuu.com,Donielle,Male,56885.0,Shottin,+1 915 871 7118,88525,Texas
cust_146,712950783,Attrited Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,38,3,2,3,2732.0,0,2732.0,0.76,739,16,0.455,0.0,,Las Vegas,40.0,cust_146,3/17/2020,3/17/2020,kdelayglesia41@desdev.cn,Katerine,Male,48313.0,De la Yglesia,+1 702 614 4334,89105,Nevada
cust_147,716104983,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,32,6,3,2,2250.0,2117,133.0,1.162,1617,31,2.875,0.941,,Naperville,37.0,cust_147,10/2/2020,10/2/2020,jfenning42@thetimes.co.uk,Jessica,Female,36218.0,Fenning,+1 630 858 6726,60567,Illinois
cust_148,818839983,Existing Customer,55,M,2,Graduate,Married,$120K +,Blue,50,3,2,0,10916.0,1536,9380.0,1.317,1592,34,1.0,0.141,,Louisville,42.0,cust_148,6/22/2020,6/22/2020,bgreensides43@ucoz.ru,Bradley,Male,25250.0,Greensides,+1 502 661 3202,40266,Kentucky
cust_149,772288758,Existing Customer,47,F,4,Graduate,Married,Unknown,Blue,36,4,1,3,5349.0,1228,4121.0,0.728,1343,30,1.308,0.23,,Las Vegas,29.0,cust_149,1/30/2022,1/30/2022,acaldecot44@theguardian.com,Aile,Female,45610.0,Caldecot,+1 702 782 7493,89193,Nevada
cust_150,712350858,Existing Customer,41,M,2,High School,Married,$80K - $120K,Blue,24,4,1,3,9366.0,1104,8262.0,0.572,1303,39,0.625,0.118,,Jackson,32.0,cust_150,7/24/2020,7/24/2020,fcawdell45@jalbum.net,Freddie,Male,39070.0,Cawdell,+1 601 549 3936,39282,Mississippi
cust_151,711009708,Existing Customer,40,M,3,High School,Single,$80K - $120K,Blue,28,5,1,0,21617.0,0,21617.0,1.047,1351,22,0.467,0.0,,Erie,67.0,cust_151,6/4/2020,6/4/2020,dwoodroof46@skype.com,Dicky,Male,28996.0,Woodroof,+1 814 180 8124,16505,Pennsylvania
cust_152,712720158,Existing Customer,68,M,1,Graduate,Married,Unknown,Blue,56,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119,,Saint Cloud,45.0,cust_152,1/28/2020,1/28/2020,jscalera47@msn.com,Julissa,Male,45364.0,Scalera,+1 320 271 1205,56372,Minnesota
cust_153,712215258,Existing Customer,50,F,1,Graduate,Single,$40K - $60K,Silver,31,2,2,3,18386.0,0,18386.0,0.868,1298,22,0.571,0.0,,Orlando,32.0,cust_153,7/1/2021,7/1/2021,fblackey48@blogs.com,Fritz,Male,24583.0,Blackey,+1 407 441 1278,32813,Florida
cust_154,773827008,Existing Customer,47,M,4,Uneducated,Single,$60K - $80K,Blue,41,6,2,2,2405.0,1540,865.0,0.469,1087,29,1.231,0.64,,Garland,38.0,cust_154,1/10/2021,1/10/2021,cbyway49@spotify.com,Casie,Female,48242.0,Byway,+1 214 734 1282,75049,Texas
cust_155,795232683,Existing Customer,53,F,1,College,Married,Less than $40K,Blue,47,4,2,3,2154.0,930,1224.0,2.121,1439,26,1.364,0.432,,Arlington,9.0,cust_155,5/30/2021,5/30/2021,ipray4a@cmu.edu,Isador,Male,44983.0,Pray,+1 817 674 9863,76016,Texas
cust_156,713786508,Existing Customer,42,F,5,Unknown,Married,$40K - $60K,Blue,36,3,3,3,2038.0,0,2038.0,0.786,1238,28,0.75,0.0,,El Paso,36.0,cust_156,6/1/2020,6/1/2020,hbispham4b@list-manage.com,Hilton,Female,51548.0,Bispham,+1 915 556 9342,79977,Texas
cust_157,713539833,Existing Customer,48,F,4,High School,Single,$40K - $60K,Blue,38,6,1,3,8135.0,0,8135.0,1.373,1716,29,0.812,0.0,,Fort Worth,20.0,cust_157,5/17/2021,5/17/2021,cblyden4c@1und1.de,Caitrin,Female,41702.0,Blyden,+1 682 473 8307,76162,Texas
cust_158,712454058,Existing Customer,49,M,1,Doctorate,Married,$120K +,Blue,38,6,1,3,9364.0,618,8746.0,0.554,1099,27,0.8,0.066,,Portland,20.0,cust_158,6/19/2021,6/19/2021,ecuddehay4d@geocities.jp,Elijah,Female,12273.0,Cuddehay,+1 503 752 0300,97206,Oregon
cust_159,718759833,Existing Customer,44,F,2,Uneducated,Married,Unknown,Silver,35,4,3,2,32643.0,0,32643.0,1.3,1058,24,2.429,0.0,,Toledo,28.0,cust_159,3/15/2021,3/15/2021,gcallar4e@wikipedia.org,Gaelan,Male,45353.0,Callar,+1 419 600 0384,43605,Ohio
cust_160,718803333,Existing Customer,43,F,4,Graduate,Divorced,Less than $40K,Blue,34,2,3,1,3195.0,1954,1241.0,0.971,1285,29,0.706,0.612,,Annapolis,37.0,cust_160,10/26/2020,10/26/2020,mkillich4f@youku.com,Margareta,Female,31582.0,Killich,+1 410 647 5223,21405,Maryland
cust_161,720253908,Existing Customer,56,M,0,High School,Married,$80K - $120K,Blue,43,5,2,1,2852.0,1024,1828.0,1.009,1651,28,1.0,0.359,,Burbank,42.0,cust_161,8/13/2021,8/13/2021,fmenauteau4g@over-blog.com,Fransisco,Male,27252.0,Menauteau,+1 323 585 5379,91505,California
cust_162,714133158,Existing Customer,59,F,1,College,Single,Unknown,Blue,36,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.824,0.309,,Louisville,32.0,cust_162,1/10/2020,1/10/2020,bsevery4h@de.vu,Briggs,Male,37836.0,Severy,+1 502 114 3780,40287,Kentucky
cust_163,713187033,Existing Customer,46,M,1,Uneducated,Married,$60K - $80K,Blue,36,3,2,2,20459.0,2071,18388.0,1.248,1767,38,2.167,0.101,,Tulsa,37.0,cust_163,3/27/2022,3/27/2022,mbonnor4i@webmd.com,Maddie,Female,34037.0,Bonnor,+1 918 603 2110,74103,Oklahoma
cust_164,714791208,Existing Customer,47,F,4,Unknown,Divorced,Less than $40K,Blue,41,6,5,3,3482.0,2114,1368.0,0.508,1039,24,0.263,0.607,,Chico,32.0,cust_164,1/6/2021,1/6/2021,ckurth4j@globo.com,Coralie,Male,36641.0,Kurth,+1 916 684 0890,95973,California
cust_165,772426383,Existing Customer,50,F,4,Uneducated,Married,$40K - $60K,Blue,40,5,2,3,3065.0,1570,1495.0,1.077,1130,28,1.333,0.512,,Montpelier,33.0,cust_165,4/9/2021,4/9/2021,cleakner4k@accuweather.com,Chevy,Male,33508.0,Leakner,+1 802 901 9240,05609,Vermont
cust_166,710975883,Existing Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,43,3,1,2,2185.0,1761,424.0,0.682,1645,30,0.429,0.806,,San Francisco,37.0,cust_166,2/19/2020,2/19/2020,jtoman4l@sphinn.com,Jeremie,Female,51958.0,Toman,+1 415 657 9857,94105,California
cust_167,714264408,Existing Customer,47,F,3,Uneducated,Married,Less than $40K,Blue,36,4,1,0,1611.0,746,865.0,0.993,1413,29,0.706,0.463,,Houston,42.0,cust_167,2/22/2022,2/22/2022,awolledge4m@exblog.jp,Ade,Male,42443.0,Wolledge,+1 713 954 0387,77281,Texas
cust_168,715827858,Existing Customer,58,F,4,Uneducated,Married,Less than $40K,Blue,47,3,3,3,2822.0,2173,649.0,1.456,1218,23,2.286,0.77,,Tampa,60.0,cust_168,9/6/2020,9/6/2020,abaudassi4n@businessweek.com,Alena,Male,42106.0,Baudassi,+1 813 128 1494,33680,Florida
cust_169,713741358,Attrited Customer,46,M,5,Graduate,Single,$80K - $120K,Blue,33,6,3,3,32975.0,2517,30458.0,0.658,597,17,0.7,0.076,,Washington,31.0,cust_169,11/11/2020,11/11/2020,hbraisher4o@ow.ly,Hedy,Male,37076.0,Braisher,+1 202 244 6506,20029,District of Columbia
cust_170,709531908,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,47,5,2,2,1438.3,0,1438.3,0.776,2184,53,0.828,0.0,,Brooksville,38.0,cust_170,8/11/2021,8/11/2021,ccoggell4p@bbc.co.uk,Corilla,Male,36923.0,Coggell,+1 352 303 3423,34605,Florida
